image_id,label,graphemes
15252.png,ভরকে,"['ভ', 'র', 'কে']"
15254.png,মাপা,"['মা', 'পা']"
15255.png,হয়,"['হ', 'য়']"
15256.png,এক,"['এ', 'ক']"
15257.png,টন,"['ট', 'ন']"
15258.png,কিলোগ্রামের,"['কি', 'লো', 'গ্রা', 'মে', 'র']"
15259.png,সমান,"['স', 'মা', 'ন']"
15260.png,অল্প,"['অ', 'ল্প']"
15261.png,ভরকে,"['ভ', 'র', 'কে']"
15262.png,মাপা,"['মা', 'পা']"
15263.png,হয়,"['হ', 'য়']"
15264.png,গ্রামে,"['গ্রা', 'মে']"
15265.png,যেমন,"['যে', 'ম', 'ন']"
15266.png,কোনো,"['কো', 'নো']"
15267.png,পেনসিলের,"['পে', 'ন', 'সি', 'লে', 'র']"
15268.png,ভর,"['ভ', 'র']"
15269.png,গ্রাম,"['গ্রা', 'ম']"
15270.png,কেজি,"['কে', 'জি']"
15271.png,সমান,"['স', 'মা', 'ন']"
15272.png,গ্রা,['গ্রা']
15273.png,পদার্থবিজ্ঞানে,"['প', 'দা', 'র্থ', 'বি', 'জ্ঞা', 'নে']"
15274.png,ভর,"['ভ', 'র']"
15275.png,ও,['ও']
15276.png,ওজন,"['ও', 'জ', 'ন']"
15277.png,সম্পূর্ণ,"['স', 'ম্পূ', 'র্ণ']"
15278.png,পৃথক,"['পৃ', 'থ', 'ক']"
15279.png,দুটি,"['দু', 'টি']"
15280.png,রাশি,"['রা', 'শি']"
15282.png,জীবনে,"['জী', 'ব', 'নে']"
15283.png,আমরা,"['আ', 'ম', 'রা']"
15284.png,ওজন,"['ও', 'জ', 'ন']"
15285.png,কথাটাকে,"['ক', 'থা', 'টা', 'কে']"
15286.png,অপব্যবহার,"['অ', 'প', 'ব্য', 'ব', 'হা', 'র']"
15287.png,করি,"['ক', 'রি']"
15288.png,যা,['যা']
15289.png,একে,"['এ', 'কে']"
15290.png,ভুল,"['ভু', 'ল']"
15291.png,অর্থে,"['অ', 'র্থে']"
15292.png,বোঝায়,"['বো', 'ঝা', 'য়']"
15293.png,আসলে,"['আ', 'স', 'লে']"
15294.png,আমরা,"['আ', 'ম', 'রা']"
15295.png,কোনো,"['কো', 'নো']"
15296.png,বস্তুর,"['ব', 'স্তু', 'র']"
15297.png,অর্থনৈতিক,"['অ', 'র্থ', 'নৈ', 'তি', 'ক']"
15298.png,মন্দা,"['ম', 'ন্দা']"
15299.png,বিরাজমান,"['বি', 'রা', 'জ', 'মা', 'ন']"
15300.png,সে,['সে']
15301.png,অবস্থার,"['অ', 'ব', 'স্থা', 'র']"
15302.png,মধ্যেও,"['ম', 'ধ্যে', 'ও']"
15303.png,বাংলাদেশ,"['বা', 'ং', 'লা', 'দে', 'শ']"
15304.png,ইতিমধ্যে,"['ই', 'তি', 'ম', 'ধ্যে']"
15305.png,উন্নয়নশীল,"['উ', 'ন্ন', 'য়', 'ন', 'শী', 'ল']"
15306.png,দেশের,"['দে', 'শে', 'র']"
15307.png,তালিকা,"['তা', 'লি', 'কা']"
15308.png,হতে,"['হ', 'তে']"
15310.png,আয়ের,"['আ', 'য়ে', 'র']"
15311.png,দেশের,"['দে', 'শে', 'র']"
15312.png,তালিকায়,"['তা', 'লি', 'কা', 'য়']"
15313.png,প্রবেশ,"['প্র', 'বে', 'শ']"
15314.png,করছে,"['ক', 'র', 'ছে']"
15315.png,আমরা,"['আ', 'ম', 'রা']"
15316.png,আশা,"['আ', 'শা']"
15317.png,করি,"['ক', 'রি']"
15318.png,বর্তমান,"['ব', 'র্ত', 'মা', 'ন']"
15319.png,সরকারের,"['স', 'র', 'কা', 'রে', 'র']"
15320.png,যোগ্য,"['যো', 'গ্য']"
15321.png,নেতৃত্বে,"['নে', 'তৃ', 'ত্বে']"
15322.png,বাংলাদেশ,"['বা', 'ং', 'লা', 'দে', 'শ']"
15323.png,খুব,"['খু', 'ব']"
15324.png,দ্রুত,"['দ্রু', 'ত']"
15325.png,মধ্যম,"['ম', 'ধ্য', 'ম']"
15326.png,দেশের,"['দে', 'শে', 'র']"
15327.png,তালিকায়,"['তা', 'লি', 'কা', 'য়']"
15328.png,উন্নীত,"['উ', 'ন্নী', 'ত']"
15329.png,হবো,"['হ', 'বো']"
15330.png,যা,['যা']
15331.png,আমাদেরকে,"['আ', 'মা', 'দে', 'র', 'কে']"
15332.png,একদিন,"['এ', 'ক', 'দি', 'ন']"
15333.png,উন্নত,"['উ', 'ন্ন', 'ত']"
15334.png,দেশে,"['দে', 'শে']"
15335.png,রূপান্তরিত,"['রূ', 'পা', 'ন্ত', 'রি', 'ত']"
15336.png,হতে,"['হ', 'তে']"
15337.png,সহায়তা,"['স', 'হা', 'য়', 'তা']"
15338.png,করবে,"['ক', 'র', 'বে']"
15339.png,আজকের,"['আ', 'জ', 'কে', 'র']"
15340.png,এ,['এ']
15341.png,অর্জনের,"['অ', 'র্জ', 'নে', 'র']"
15342.png,পিছনে,"['পি', 'ছ', 'নে']"
15343.png,বাংলাদেশ,"['বা', 'ং', 'লা', 'দে', 'শ']"
15344.png,কারিগরি,"['কা', 'রি', 'গ', 'রি']"
15345.png,শিক্ষাবোর্ড,"['শি', 'ক্ষা', 'বো', 'র্ড']"
15346.png,কর্তৃক,"['ক', 'র্তৃ', 'ক']"
15347.png,বিগত,"['বি', 'গ', 'ত']"
15348.png,সাল,"['সা', 'ল']"
15349.png,হতে,"['হ', 'তে']"
15351.png,এইচএসসি,"['এ', 'ই', 'চ', 'এ', 'স', 'সি']"
15352.png,ব্যবসায়,"['ব্য', 'ব', 'সা', 'য়']"
15353.png,ব্যবস্থাপনা,"['ব্য', 'ব', 'স্থা', 'প', 'না']"
15354.png,শিক্ষাক্রমের,"['শি', 'ক্ষা', 'ক্র', 'মে', 'র']"
15355.png,অবদান,"['অ', 'ব', 'দা', 'ন']"
15356.png,অনস্বীকার্য,"['অ', 'ন', 'স্বী', 'কা']"
15357.png,এ,['এ']
15358.png,শিক্ষ,"['শি', 'ক্ষ']"
15359.png,বাস্তবায়নের,"['বা', 'স্ত', 'বা', 'য়', 'নে', 'র']"
15360.png,মাধ্যমে,"['মা', 'ধ্য', 'মে']"
15361.png,দীর্ঘ,"['দী', 'র্ঘ']"
15362.png,বছর,"['ব', 'ছ', 'র']"
15363.png,যাবৎ,"['যা', 'ব', 'ৎ']"
15364.png,এইচএসসি,"['এ', 'ই', 'চ', 'এ', 'স', 'সি']"
15365.png,এক,"['এ', 'ক']"
15366.png,সময়,"['স', 'ম', 'য়']"
15367.png,পাট,"['পা', 'ট']"
15368.png,ও,['ও']
15369.png,পাট,"['পা', 'ট']"
15370.png,জাত,"['জা', 'ত']"
15371.png,দ্রব্যই,"['দ্র', 'ব্য', 'ই']"
15372.png,ছিল,"['ছি', 'ল']"
15373.png,আমাদের,"['আ', 'মা', 'দে', 'র']"
15374.png,প্রধান,"['প্র', 'ধা', 'ন']"
15375.png,রপ্তানি,"['র', 'প্তা', 'নি']"
15376.png,পণ্য,"['প', 'ণ্য']"
15377.png,পাট,"['পা', 'ট']"
15378.png,ও,['ও']
15379.png,পাটজাত,"['পা', 'ট', 'জা', 'ত']"
15380.png,দ্রব্য,"['দ্র', 'ব্য']"
15381.png,যেমন,"['যে', 'ম', 'ন']"
15382.png,চটের,"['চ', 'টে', 'র']"
15383.png,ব্যাগ,"['ব্যা', 'গ']"
15384.png,কার্পেট,"['কা', 'র্পে', 'ট']"
15385.png,ইত্যাদি,"['ই', 'ত্যা', 'দি']"
15386.png,রপ্তানি,"['র', 'প্তা', 'নি']"
15387.png,করে,"['ক', 'রে']"
15388.png,বাংলাদেশ,"['বা', 'ং', 'লা', 'দে', 'শ']"
15389.png,প্রচুর,"['প্র', 'চু', 'র']"
15390.png,বৈদেশিক,"['বৈ', 'দে', 'শি', 'ক']"
15391.png,মুদ্রা,"['মু', 'দ্রা']"
15392.png,উপার্জন,"['উ', 'পা', 'র্জ', 'ন']"
15393.png,করত,"['ক', 'র', 'ত']"
15394.png,কাঁচা,"['কাঁ', 'চা']"
15395.png,পাট,"['পা', 'ট']"
15396.png,ও,['ও']
15397.png,পাটজাত,"['পা', 'ট', 'জা', 'ত']"
15398.png,পন্য,"['প', 'ন্য']"
15399.png,দ্রব্য,"['দ্র', 'ব্য']"
15400.png,ছাড়া,"['ছা', 'ড়া']"
15401.png,আরও,"['আ', 'র', 'ও']"
15402.png,যেসব,"['যে', 'স', 'ব']"
15403.png,পন্য,"['প', 'ন্য']"
15404.png,রপ্তানি,"['র', 'প্তা', 'নি']"
15405.png,করা,"['ক', 'রা']"
15406.png,হয়,"['হ', 'য়']"
15407.png,তার,"['তা', 'র']"
15408.png,মধ্যে,"['ম', 'ধ্যে']"
15409.png,উল্লেখযোগ্য,"['উ', 'ল্লে', 'খ', 'যো', 'গ্য']"
15410.png,হলো,"['হ', 'লো']"
15411.png,চা,['চা']
15412.png,চামড়া,"['চা', 'ম', 'ড়া']"
15413.png,পোশাক,"['পো', 'শা', 'ক']"
15414.png,সবজি,"['স', 'ব', 'জি']"
15415.png,ইত্যাদি,"['ই', 'ত্যা', 'দি']"
15416.png,বাংলাদেশ,"['বা', 'ং', 'লা', 'দে', 'শ']"
15417.png,থেকে,"['থে', 'কে']"
15418.png,যেসব,"['যে', 'স', 'ব']"
15419.png,দেশে,"['দে', 'শে']"
15420.png,পন্য,"['প', 'ন্য']"
15421.png,রপ্তানি,"['র', 'প্তা', 'নি']"
15422.png,করা,"['ক', 'রা']"
15423.png,হয়,"['হ', 'য়']"
15424.png,তাহলো,"['তা', 'হ', 'লো']"
15425.png,যুক্তরাজ্য,"['যু', 'ক্ত', 'রা', 'জ্য']"
15426.png,যুক্তরাষ্ট,"['যু', 'ক্ত', 'রা', 'ষ্ট']"
15427.png,জার্মানি,"['জা', 'র্মা', 'নি']"
15428.png,ফ্রান্স,"['ফ্রা', 'ন্স']"
15429.png,প্রভৃতি,"['প্র', 'ভৃ', 'তি']"
15430.png,অর্থ,"['অ', 'র্থ']"
15431.png,বছরে,"['ব', 'ছ', 'রে']"
15432.png,বাংলাদেশের,"['বা', 'ং', 'লা', 'দে', 'শে', 'র']"
15434.png,বৈদেশিক,"['বৈ', 'দে', 'শি', 'ক']"
15435.png,বানিজ্যের,"['বা', 'নি', 'জ্যে', 'র']"
15436.png,গুরুত্ব,"['গু', 'রু', 'ত্ব']"
15437.png,ব্যাখ্যা,"['ব্যা', 'খ্যা']"
15438.png,করা,"['ক', 'রা']"
15439.png,হলোঃ,"['হ', 'লো', 'ঃ']"
15440.png,বাংলাদেশ,"['বা', 'ং', 'লা', 'দে', 'শ']"
15441.png,বিদেশ,"['বি', 'দে', 'শ']"
15442.png,থেকে,"['থে', 'কে']"
15443.png,প্রধানত,"['প্র', 'ধা', 'ন', 'ত']"
15444.png,যেসব,"['যে', 'স', 'ব']"
15445.png,পন্যই,"['প', 'ন্য', 'ই']"
15446.png,আমদানি,"['আ', 'ম', 'দা', 'নি']"
15447.png,করে,"['ক', 'রে']"
15448.png,দেশের,"['দে', 'শে', 'র']"
15449.png,মানুষের,"['মা', 'নু', 'ষে', 'র']"
15450.png,খাদ্য,"['খা', 'দ্য']"
15451.png,ও,['ও']
15452.png,অন্যান্য,"['অ', 'ন্যা', 'ন্য']"
15453.png,চাহিদা,"['চা', 'হি', 'দা']"
15455.png,জন্য,"['জ', 'ন্য']"
15456.png,যা,['যা']
15457.png,দরকার,"['দ', 'র', 'কা', 'র']"
15458.png,সময়মতো,"['স', 'ম', 'য়', 'ম', 'তো']"
15459.png,এমন,"['এ', 'ম', 'ন']"
15460.png,পূন্য,"['পূ', 'ন্য']"
15461.png,বিদেশ,"['বি', 'দে', 'শ']"
15462.png,থেকে,"['থে', 'কে']"
15463.png,আমদানি,"['আ', 'ম', 'দা', 'নি']"
15464.png,না,['না']
15465.png,করতে,"['ক', 'র', 'তে']"
15466.png,দেশে,"['দে', 'শে']"
15467.png,এসব,"['এ', 'স', 'ব']"
15468.png,পন্যের,"['প', 'ন্যে', 'র']"
15469.png,চরম,"['চ', 'র', 'ম']"
15470.png,অভাব,"['অ', 'ভা', 'ব']"
15471.png,দেখা,"['দে', 'খা']"
15472.png,দিত,"['দি', 'ত']"
15473.png,পৃথিবীর,"['পৃ', 'থি', 'বী', 'র']"
15474.png,কোনো,"['কো', 'নো']"
15475.png,দেশই,"['দে', 'শ', 'ই']"
15476.png,তার,"['তা', 'র']"
15477.png,চাহিদার,"['চা', 'হি', 'দা', 'র']"
15478.png,সব,"['স', 'ব']"
15479.png,সামগ্রী,"['সা', 'ম', 'গ্রী']"
15480.png,নিজ,"['নি', 'জ']"
15481.png,দেশে,"['দে', 'শে']"
15482.png,উৎপাদন,"['উ', 'ৎ', 'পা', 'দ', 'ন']"
15483.png,করে,"['ক', 'রে']"
15484.png,না,['না']
15485.png,তারা,"['তা', 'রা']"
15486.png,অন্য,"['অ', 'ন্য']"
15487.png,দেশ,"['দে', 'শ']"
15488.png,থেকে,"['থে', 'কে']"
15489.png,সুবিধাজনক,"['সু', 'বি', 'ধা', 'জ', 'ন', 'ক']"
15490.png,দানে,"['দা', 'নে']"
15491.png,আমদানি,"['আ', 'ম', 'দা', 'নি']"
15492.png,করে,"['ক', 'রে']"
15493.png,আমদানির,"['আ', 'ম', 'দা', 'নি', 'র']"
15494.png,ফলে,"['ফ', 'লে']"
15495.png,দেশে,"['দে', 'শে']"
15497.png,সম্প্রসারণ,"['স', 'ম্প্র', 'সা', 'র', 'ণ']"
15498.png,ও,['ও']
15499.png,কর্মসংস্থানেরও,"['ক', 'র্ম', 'স', 'ং', 'স্থা', 'নে', 'র', 'ও']"
15500.png,সুযোগ,"['সু', 'যো', 'গ']"
15501.png,সৃষ্টি,"['সৃ', 'ষ্টি']"
15502.png,হয়,"['হ', 'য়']"
15503.png,বেশ,"['বে', 'শ']"
15504.png,কিছু,"['কি', 'ছু']"
15505.png,পণ্য,"['প', 'ণ্য']"
15506.png,নিয়মিত,"['নি', 'য়', 'মি', 'ত']"
15507.png,বিদেশে,"['বি', 'দে', 'শে']"
15508.png,রপ্তানি,"['র', 'প্তা', 'নি']"
15509.png,করছে,"['ক', 'র', 'ছে']"
15510.png,তা,['তা']
15511.png,থেকে,"['থে', 'কে']"
15513.png,বৈদেশিক,"['বৈ', 'দে', 'শি', 'ক']"
15514.png,মুদ্রা,"['মু', 'দ্রা']"
15515.png,উপার্জন,"['উ', 'পা', 'র্জ', 'ন']"
15516.png,করছে,"['ক', 'র', 'ছে']"
15517.png,এই,"['এ', 'ই']"
15518.png,বৈদেশিক,"['বৈ', 'দে', 'শি', 'ক']"
15519.png,মুদ্রা,"['মু', 'দ্রা']"
15520.png,শুধু,"['শু', 'ধু']"
15521.png,দেশের,"['দে', 'শে', 'র']"
15522.png,অর্থনীতিকে,"['অ', 'র্থ', 'নী', 'তি', 'কে']"
15523.png,সচলই,"['স', 'চ', 'ল', 'ই']"
15524.png,রাখছে,"['রা', 'খ', 'ছে']"
15525.png,না,['না']
15526.png,এর,"['এ', 'র']"
15527.png,ফলে,"['ফ', 'লে']"
15528.png,দেশে,"['দে', 'শে']"
15529.png,শিল্প,"['শি', 'ল্প']"
15530.png,সম্প্রসারণ,"['স', 'ম্প্র', 'সা', 'র', 'ণ']"
15531.png,ও,['ও']
15532.png,কর্মসংস্থানেরও,"['ক', 'র্ম', 'স', 'ং', 'স্থা', 'নে', 'র', 'ও']"
15533.png,সুযোগ,"['সু', 'যো', 'গ']"
15534.png,সৃষ্টি,"['সৃ', 'ষ্টি']"
15535.png,হচ্ছে,"['হ', 'চ্ছে']"
15536.png,আমদানি,"['আ', 'ম', 'দা', 'নি']"
15537.png,হ্রাস,"['হ্রা', 'স']"
15538.png,করে,"['ক', 'রে']"
15539.png,রপ্তানির,"['র', 'প্তা', 'নি', 'র']"
15540.png,পরিমাণ,"['প', 'রি', 'মা', 'ণ']"
15541.png,বৃদ্ধির,"['বৃ', 'দ্ধি', 'র']"
15542.png,মাধ্যমে,"['মা', 'ধ্য', 'মে']"
15543.png,আমরা,"['আ', 'ম', 'রা']"
15544.png,জাতি,"['জা', 'তি']"
15545.png,হিসেবে,"['হি', 'সে', 'বে']"
15546.png,স্বাবলম্বী,"['স্বা', 'ব', 'ল', 'ম্বী']"
15547.png,হয়ে,"['হ', 'য়ে']"
15548.png,উঠতে,"['উ', 'ঠ', 'তে']"
15549.png,পারি,"['পা', 'রি']"
15550.png,আমরা,"['আ', 'ম', 'রা']"
15551.png,জনগণকে,"['জ', 'ন', 'গ', 'ণ', 'কে']"
15552.png,যত,"['য', 'ত']"
15553.png,বেশি,"['বে', 'শি']"
15554.png,উৎপাদনের,"['উ', 'ৎ', 'পা', 'দ', 'নে', 'র']"
15555.png,কাজে,"['কা', 'জে']"
15556.png,নিয়োজিত,"['নি', 'য়ো', 'জি', 'ত']"
15557.png,করতে,"['ক', 'র', 'তে']"
15558.png,পারব,"['পা', 'র', 'ব']"
15559.png,ততই,"['ত', 'ত', 'ই']"
15560.png,অর্থনৈতিকভাবে,"['অ', 'র্থ', 'নৈ', 'তি', 'ক', 'ভা', 'বে']"
15561.png,স্বনির্ভর,"['স্ব', 'নি', 'র্ভ', 'র']"
15562.png,হয়ে,"['হ', 'য়ে']"
15563.png,উঠব,"['উ', 'ঠ', 'ব']"
15564.png,বাংলাদেশকে,"['বা', 'ং', 'লা', 'দে', 'শ', 'কে']"
15565.png,একটি,"['এ', 'ক', 'টি']"
15566.png,মধ্যম,"['ম', 'ধ্য', 'ম']"
15567.png,আয়ের,"['আ', 'য়ে', 'র']"
15568.png,শিল্প,"['শি', 'ল্প']"
15569.png,সম্ভাবনাময়,"['স', 'ম্ভা', 'ব', 'না', 'ম', 'য়']"
15570.png,দেশ,"['দে', 'শ']"
15571.png,হিসেবে,"['হি', 'সে', 'বে']"
15572.png,গড়ে,"['গ', 'ড়ে']"
15573.png,তুলতে,"['তু', 'ল', 'তে']"
15574.png,হলে,"['হ', 'লে']"
